Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_46_996.jpg,0,-0.2453295,0,-1.322702,115.1526,150.2974,359.8771,70.79839,0.04840989
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_038.jpg,0,-0.1204323,0,-1.32606,115.1357,150.2492,359.9852,70.80083,359.9756
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_083.jpg,0,0,0,-1.326098,115.11,150.1767,0.1214435,70.80751,359.8898
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_120.jpg,0,0,0,-1.32143,115.0927,150.1281,0.1920415,70.81421,359.8498
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_164.jpg,0,0,0,-1.317948,115.0755,150.0795,0.2504556,70.81976,359.818
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_206.jpg,0,0,0.1305484,-1.314529,115.0586,150.0315,0.3140879,70.82523,359.7952
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_249.jpg,0,0,0.2557202,-1.294598,115.0422,149.9852,0.4035091,70.83156,359.7831
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_291.jpg,0,0,0.3810062,-1.257852,115.0267,149.9415,0.5369862,70.84027,359.784
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_333.jpg,0,0,0.5088515,-1.203113,115.0124,149.9013,0.7304623,70.84535,359.8005
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_374.jpg,0,0,0,-1.127733,114.9983,149.8617,0.9091278,70.85162,359.8279
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_417.jpg,0,0,0,-1.128698,114.984,149.8215,1.046794,70.85659,359.8691
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_459.jpg,0,0,0,-1.124901,114.9697,149.7807,1.143295,70.85289,359.9225
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_502.jpg,-1.893106,0,0,-1.121504,114.9472,149.7181,1.168208,70.9655,0.02509593
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_544.jpg,-3.78502,0,0,-1.114014,114.9319,149.6756,1.122469,71.1282,0.05751308
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_586.jpg,-5.709954,0,0,-1.108384,114.9159,149.633,1.049528,71.4005,0.08610061
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_629.jpg,-7.621996,0,0,-1.103832,114.8995,149.5904,0.9551018,71.77251,0.1069394
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_674.jpg,-5.712859,0,0.1272758,-1.099221,114.8839,149.5484,0.8780938,72.09633,0.1164114
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_718.jpg,-3.651354,0,0.2647094,-1.079837,114.8697,149.508,0.8394645,72.29398,0.1068987
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_760.jpg,-1.695822,0,0.3950782,-1.040723,114.8511,149.4522,0.888037,72.37574,0.06952166
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_844.jpg,0,0,0.6365878,-0.9300135,114.8316,149.3914,1.201831,72.21564,-0.0003998407
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_884.jpg,0,0,0.771099,-0.8003422,114.8233,149.3668,1.409187,72.18052,0.002930824
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_928.jpg,0,0,0.8954074,-0.7090356,114.8163,149.3463,1.585693,72.12569,0.01087131
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_47_971.jpg,0,0,1,-0.5854852,114.8104,149.3297,1.71271,72.11323,0.008253755
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_014.jpg,0,0,1,-0.4614692,114.8058,149.3171,1.790382,72.11086,0.007652721
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_062.jpg,0,0,1,-0.3346663,114.8011,149.3044,1.808669,72.15378,359.9918
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_145.jpg,0,0,1,-0.03110384,114.8011,149.3039,1.678433,72.17679,359.988
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_189.jpg,0,0,1,0.06783905,114.801,149.3039,1.41963,72.16978,-0.00222543
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_231.jpg,0,0,1,0.1260995,114.801,149.304,1.060939,72.16788,0.0443254
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_312.jpg,0,0,1,0.1560255,114.8012,149.3042,0.3717391,72.17307,0.1249901
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_352.jpg,0,0,1,0.1509141,114.8012,149.3043,0.04560812,72.17467,0.1605088
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_397.jpg,0,0,1,0.1446466,114.8013,149.3044,359.735,72.17564,0.192593
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_439.jpg,0,0,1,0.1373904,114.8014,149.3046,359.3245,72.17728,0.207989
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_482.jpg,0,0,1,0.1135426,114.8014,149.3047,359.0934,72.17702,0.1939938
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_529.jpg,0,0,1,0.100093,114.8014,149.3047,358.896,72.17619,0.1629265
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_614.jpg,0,0,1,0.05974697,114.8018,149.3047,358.6926,72.1729,-0.003779212
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_658.jpg,0,0,1,0.045742,114.8009,149.305,358.6938,72.17255,359.9818
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_699.jpg,0,0,0,-0.02681633,114.8001,149.3053,358.7502,72.17282,359.9901
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_779.jpg,0,0,0,-0.03561861,114.7997,149.3054,358.9183,72.17487,-0.001959026
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_821.jpg,0,0,0,-0.0393732,114.7996,149.3053,359.0613,72.17627,0.003141881
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_864.jpg,0,0,0,-0.04338123,114.7996,149.3053,359.161,72.17709,0.005700177
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_907.jpg,0,0,0.1294785,-0.04475364,114.7996,149.3053,359.263,72.17783,0.008068201
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_950.jpg,0,0,0.2565041,-0.04567895,114.7996,149.3052,359.3663,72.17848,0.01023335
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_48_991.jpg,0,0,0.3856054,-0.04616906,114.7996,149.3052,359.47,72.17902,0.01218631
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_034.jpg,0,0,0.5111544,-0.04623962,114.7996,149.3051,359.5732,72.17947,0.01391809
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_077.jpg,0,0,0.6387611,-0.04590938,114.7995,149.3051,359.6751,72.1798,0.01542466
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_118.jpg,0,0,0.7674391,-0.04520034,114.7995,149.3051,359.7747,72.18004,0.01670237
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_166.jpg,0,0,0.89243,-0.04413667,114.7995,149.305,359.9184,72.18021,0.01819167
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_246.jpg,0,0,1,-0.04010037,114.7995,149.3049,0.09585231,72.18017,0.01940736
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_290.jpg,0,0,1,-0.03801065,114.7995,149.3049,0.1772262,72.18004,0.01969136
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_331.jpg,0,0,1,-0.03569504,114.7995,149.3049,0.2530704,72.17987,0.01976112
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_375.jpg,0,0,1,-0.03318409,114.7995,149.3049,0.3229994,72.17967,0.01962981
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_417.jpg,0,0,1,-0.03050935,114.7995,149.3048,0.3866982,72.17945,0.01931226
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_462.jpg,0,0,1,-0.02770204,114.7995,149.3048,0.4700454,72.1791,0.01852058
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_505.jpg,0,0,1,-0.02331007,114.7994,149.3048,0.5172408,72.17887,0.01780643
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_545.jpg,0,0,0,-0.02030499,114.7994,149.3048,0.5558849,72.1786,0.01515802
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_588.jpg,0,0,0,-0.01628014,114.7995,149.3048,0.5858525,72.17842,0.01040229
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_629.jpg,0,0,0,-0.01283017,114.7994,149.3047,0.608155,72.17831,0.004597963
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_671.jpg,0,0,0,0,114.7994,149.3047,0.6230054,72.17826,-0.002108452
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_714.jpg,0,0,0,0,114.7994,149.3047,0.6303668,72.1783,359.9927
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_757.jpg,0,0,0,0,114.7994,149.3047,0.630769,72.17828,359.9891
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_804.jpg,0,0.1278954,0,0,114.7993,149.3045,0.6155232,72.24823,359.9836
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_888.jpg,0,0.382198,0,0.01489764,114.7994,149.3048,0.5918795,72.18706,359.9799
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_930.jpg,0,0.5205656,0,0.01320094,114.8001,149.3071,0.6201605,72.22565,359.9821
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_49_973.jpg,0,0.6475668,0,0.05040397,114.8012,149.3107,0.6687254,72.3145,359.9877
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_052.jpg,0,0.8896177,0,0.09651125,114.8043,149.3205,0.7863217,72.42671,0.004830359
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_096.jpg,0,1,0,0.1120746,114.8067,149.3279,0.8815543,72.36538,0.003475096
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_138.jpg,0,1,0,0.1707645,114.8096,149.3366,0.9877937,72.33121,0.0007336873
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_182.jpg,0,1,0,0.1878664,114.8147,149.3527,1.174907,72.21484,0.0004894219
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_222.jpg,0,1,0,0.2374515,114.8186,149.3649,1.287745,72.26617,0.0004124768
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_265.jpg,0,1,0,0.288176,114.8223,149.3764,1.299452,72.3238,0.002052586
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_307.jpg,0,1,0,0.2986321,114.8262,149.3882,1.235766,72.30611,0.003059583
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_352.jpg,0,1,0,0.3531124,114.8305,149.4016,1.170855,72.24668,0.001259886
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_394.jpg,0,1,0,0.3912677,114.8353,149.4169,1.139235,72.32851,-0.001220444
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_440.jpg,0,1,0,0.4224885,114.8435,149.4432,1.145224,72.41158,0.0009715616
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_521.jpg,0,0.7446262,0,0.492199,114.8558,149.4822,1.182746,72.54587,0.0007515876
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_565.jpg,0,0.6164935,0,0.5208927,114.8622,149.5027,1.182602,72.52245,0.001172881
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_607.jpg,0,0.4861298,0,0.5413541,114.8687,149.5238,1.180208,72.53294,0.0006378242
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_652.jpg,0,0.6137289,0,0.5581273,114.8754,149.5453,1.174044,72.57936,-0.0006717007
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_695.jpg,0,0.746693,0,0.5760733,114.8825,149.5684,1.187699,72.59013,0.0006468191
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_742.jpg,0,0.8758738,0,0.6016061,114.8938,149.6047,1.197676,72.56506,0.001119408
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_824.jpg,0,1,0,0.6741303,114.9098,149.6566,1.188488,72.48488,0.001364637
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_867.jpg,0,1,0,0.7050824,114.9184,149.6841,1.186171,72.47379,0.0004310613
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_910.jpg,0,1,0,0.7350916,114.9274,149.7132,1.202156,72.49555,0.0004939901
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_952.jpg,0,1,0,0.7679633,114.9369,149.7437,1.216644,72.48144,0.0009202152
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_50_995.jpg,0,1,0,0.801969,114.9469,149.7757,1.233328,72.48093,0.0008994855
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_038.jpg,0,0.8705254,0,0.8343006,114.9571,149.8087,1.238553,72.49163,0.000617516
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_081.jpg,0,0.7414613,0,0.8690625,114.9727,149.8587,1.197871,72.47682,0.001778385
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_128.jpg,0,0.6144601,0,0.8972738,114.9834,149.8931,1.172179,72.5116,0.0001060769
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_170.jpg,0,0.4750507,0,0.9133999,114.9943,149.9283,1.156356,72.60991,-0.0008335596
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_212.jpg,0,0.3480123,0,0.9272519,115.0054,149.964,1.140284,72.59497,0.001208596
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_294.jpg,0,0.1045438,0,0.9520223,115.0275,150.0357,1.084206,72.61023,0.0005298614
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_339.jpg,0,0,0,0.9419056,115.0385,150.0713,1.037375,72.61773,8.166883E-05
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_381.jpg,0,0,0,0.9502531,115.0549,150.1241,0.9446186,72.62337,-0.0001319526
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_422.jpg,0,0,0,0.9475265,115.0657,150.1591,0.871034,72.62596,-0.001948283
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_465.jpg,0,0,0,0.9456832,115.0765,150.1938,0.790391,72.62741,359.994
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_509.jpg,0,0,0,0.9438167,115.0873,150.2283,0.7044505,72.62769,359.9878
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_551.jpg,0,0,0,0.9419265,115.098,150.2627,0.6129606,72.62769,359.9815
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_597.jpg,0,0,0,0.9400096,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_597.jpg,0,0,0,0.938059,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_639.jpg,0,0,0,0.938059,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_681.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_721.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_762.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_804.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_846.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_888.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_929.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_51_971.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_012.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_055.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_100.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_141.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_182.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_222.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_265.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_307.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_349.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_391.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_433.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_478.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_517.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_558.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_602.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_641.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_683.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_724.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_766.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_808.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_852.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_891.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_937.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_52_981.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_020.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_058.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_104.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_145.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_188.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_225.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_267.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_307.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_350.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_393.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_434.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_476.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_520.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_558.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_601.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_643.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_684.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_725.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_766.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_808.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_852.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_892.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_933.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_53_975.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
D:\Deep\Learning\Udacity\RoboND\P1\IMG\robocam_2017_05_13_17_33_54_017.jpg,0,0,0,0,115.1087,150.297,0.5172018,72.62768,359.9758
